"Table No.19 (b)
515,"SINECYCLE TECHNOLOGIES
PRIVATE LIMITED",TAMIL NADU,Tiruvallur,"Other information technology and computer
service activities n.e.c",Sinecycle Technologies INC,U.S.A,0.01,0.00,"Received in the
Company",
516,SNAZZY CARE PRIVATE LIMITED,MADHYA PRADESH,Indore,Manufacture of orthopedic and prosthetic devices,"Snazzy, Inc.",U.S.A,0.01,0.00,Received in the Company,
517,"SOFTBORNE TECHNOLOGY SOLUTIONS PRIVATE
LIMITED",TAMIL NADU,Kanchipuram,Providing software support and maintenance to the clients,SOFTBORNE TECHNOLOGY SOLUTIONS PTE. LTD,Singapore,0.16,0.02,Received in the Company,
518,SOL INKS PRIVATE LIMITED,GUJARAT,Rajkot,Manufacture of printing ink,SICER S.P.A.,Italy,2.99,0.41,Received in the Company,
519,SOL INKS PRIVATE LIMITED,GUJARAT,Rajkot,Manufacture of printing ink,SICER S.P.A.,Italy,6.93,0.95,"Received in the
Company",
520,SONATA SOFTWARE LIMITED,MAHARASHTRA,Mumbai,Other information technology and computer service activities n.e.c,Vikas Gurugunti,U.S.A,0.36,0.05,Received in the Company,
521,Sorting Hat Technologies Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",Internet Fund VI Pte Ltd.,Singapore,7.60,1.04,Received in the Company,
522,Sorting Hat,KARNATAKA,Bengaluru,"Writing, modifying, testing",Internet Fund VI Pte,Singapore,7.60,1.04,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
,Technologies Private Limited,,,"of computer program to meet the needs of a particular client excluding
web-page designing",Ltd.,,,,the Company,
523,Sorting Hat Technologies Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",General Atlantic Singapore SHT Pte. Ltd,Singapore,15.19,2.08,Received in the Company,
524,SPECTRO ANALYTICAL LABS LIMITED,DELHI,South Delhi,Technical testing and analysis,Eurofins Environment Testing Lux Holding SARL,Luxembourg,4.80,0.66,Received in the Company,
525,SPECTRO ANALYTICAL LABS LIMITED,DELHI,South Delhi,Technical testing and analysis,Eurofins Environment Testing Lux Holding SARL,Luxembourg,4.80,0.66,Received in the Company,
526,SQUATS FITNESS PRIVATE LIMITED,MADHYA PRADESH,Raisen,Operation of sports facilities,SURGE VENTURES II,Mauritius,0.38,0.05,"Received in
the Company",
527,StompMarket Technologies Private Limited,DELHI,East Delhi,Other business support service activities n.e.c,Roviri International Pte. Ltd,Singapore,0.24,0.03,Received in the Company,
528,STRATESPHERE GLOBAL SERVICES PRIVATE LIMITED,DELHI,South West Delhi,Other information technology and computer service activities n.e.c,StrateSphere LLC,U.S.A,0.01,0.00,Received in the Company,
529,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants and other food preparation in market
stalls",SAIF PARTNERS INDIA VI LIMITED,Mauritius,0.51,0.07,Received in the Company,
530,"SUNSTONE EDUCATION TECHNOLOGY
PRIVATE LIMITED",DELHI,North West Delhi,EDUCATION,SEABRIGHT III LTD,Mauritius,2.27,0.31,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
531,"SUNSTONE EDUCATION TECHNOLOGY
PRIVATE LIMITED",DELHI,North West Delhi,EDUCATION,SEABRIGHT III LTD,Mauritius,0.16,0.02,Received in the Company,
532,"SUPERMARKET
GROCERY SUPPLIES PRIVATE LIMITED",KARNATAKA,Bengaluru,Other non-specialised wholesale trade n.e.c.,Bessemer India Capital Holdings II Ltd,Mauritius,11.00,1.51,"Received in
the Company",
533,"SUPERMARKET GROCERY SUPPLIES
PRIVATE LIMITED",KARNATAKA,Bengaluru,Other non-specialised wholesale trade n.e.c.,"Mirae Asset Naver Asia Growth Investment
Pte Ltd",Singapore,52.78,7.25,"Received in the
Company",
534,SUPERMARKET GROCERY SUPPLIES PRIVATE LIMITED,KARNATAKA,Bengaluru,Other non-specialised wholesale trade n.e.c.,Mirae Asset Naver Asia Growth Investment Pte Ltd,Singapore,19.39,2.66,Received in the Company,
535,SUPERMARKET GROCERY SUPPLIES PRIVATE LIMITED,KARNATAKA,Bengaluru,Other non-specialised wholesale trade n.e.c.,Mirae Asset Naver Asia Growth Investment Pte Ltd,Singapore,1.33,0.18,Received in the Company,
536,"SUPERMARKET
GROCERY SUPPLIES PRIVATE LIMITED",KARNATAKA,Bengaluru,Other non-specialised wholesale trade n.e.c.,Mirae Asset GS Retail New Growth Fund I,South Korea,14.70,2.02,"Received in
the Company",
537,SUPREMUS DEVELOPERS PRIVATE LIMITED,DELHI,South Delhi,"Water collection, treatment and supply",GLOBAL SAFE WATER SERVICES PTE LTD,Singapore,0.00,0.00,Received in the Company,
538,SUPREMUS DEVELOPERS PRIVATE LIMITED,DELHI,South Delhi,"Water collection, treatment and supply",GLOBAL SAFE WATER SERVICES PTE LTD,Singapore,0.12,0.02,Received in the Company,
539,SUPREMUS DEVELOPERS PRIVATE LIMITED,DELHI,South Delhi,"Water collection, treatment and supply",GLOBAL SAFE WATER SERVICES PTE LTD,Singapore,0.03,0.00,Received in the Company,
540,"SUPREMUS DEVELOPERS PRIVATE
LIMITED",DELHI,South Delhi,"Water collection, treatment and supply",GLOBAL SAFE WATER SERVICES PTE LTD,Singapore,0.00,0.00,"Received in the
Company",
541,SUPREMUS,DELHI,South Delhi,"Water collection,",GLOBAL SAFE WATER,Singapore,0.00,0.00,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
,DEVELOPERS PRIVATE LIMITED,,,treatment and supply,SERVICES PTE LTD,,,,the Company,
542,SUPREMUS DEVELOPERS PRIVATE LIMITED,DELHI,South Delhi,"Water collection, treatment and supply",GLOBAL SAFE WATER SERVICES PTE LTD,Singapore,0.01,0.00,Received in the Company,
543,SUPREMUS DEVELOPERS PRIVATE LIMITED,DELHI,South Delhi,"Water collection, treatment and supply",GLOBAL SAFE WATER SERVICES PTE LTD,Singapore,0.04,0.01,Received in the Company,
544,"SWIPENOW
SOLUTIONS PRIVATE LIMITED",MAHARASHTRA,Pune,Other reservation service and related activities,PRANAV DEO,United Kingdom,0.00,0.00,"Received in
the Company",
545,Syngience Business Solutions Private Limited,MAHARASHTRA,Mumbai,Data processing activities including report writing,Corsearch BV,Netherland,50.26,6.88,Received in the Company,
546,Syngience Business Solutions Private Limited,MAHARASHTRA,Mumbai,Data processing activities including report writing,Corsearch BV,Netherland,0.01,0.00,Received in the Company,
547,Syngience Business Solutions Private Limited,MAHARASHTRA,Mumbai,Data processing activities including report writing,"Corsearch Intermediate, Inc.",U.S.A,0.01,0.00,Received in the Company,
548,SYSTEMA AUTOMATION INDIA PRIVATE LIMITED,TAMIL NADU,Tiruvallur,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing","SYSTEMA
Systementwicklung Dipl.-Inf. Manfred Austen GmbH",Germany,0.01,0.00,Received in the Company,
549,SYSTEMA AUTOMATION INDIA PRIVATE LIMITED,TAMIL NADU,Tiruvallur,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing","SYSTEMA
Systementwicklung Dipl.- Inf. Manfred Austen GmbH",Germany,0.01,0.00,Received in the Company,
550,TALENTQUEST SOLUTIONS PRIVATE,KARNATAKA,Bengaluru,Other information technology and computer,TALENTQUEST LLC,U.S.A,0.33,0.04,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
,LIMITED,,,service activities n.e.c,,,,,Company,
551,TALENTQUEST SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,TALENTQUEST LLC,U.S.A,0.37,0.05,Received in the Company,
552,"TALENTQUEST
SOLUTIONS PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other information
technology and computer service activities n.e.c",TALENTQUEST LLC,U.S.A,0.22,0.03,"Received in
the Company",
553,Tavisca Solutions Private Limited,MAHARASHTRA,Pune,"Other data processing, hosting and related
activities n.e.c.","CxLoyalty Group, Inc. (formerly known as
Affinion Group Inc.)",U.S.A,6.86,0.94,"Received in the
Company",
554,TECH INNOVATIONS TECHNOLOGIES PRIVATE LIMITED,KERALA,Ernakulam,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",RCG IT Corp.,U.S.A,1.07,0.15,Received in the Company,
555,"Techlavender Technology And Healthcare Consulting Private
Limited",ANDHRA PRADESH,Chittoor,Computer consultancy and computer facilities management activities,ZEST CONSULTING LLC,U.S.A,0.01,0.00,Received in the Company,
556,TEKUTINA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Other professional, scientific and technical
activities n.e.c.",Wirecard Acquiring and Issuing GmbH,Germany,0.00,0.00,"Received in the
Company",
557,TEKUTINA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Other professional, scientific and technical activities n.e.c.",Wirecard Acquiring and Issuing GmbH,Germany,0.01,0.00,Received in the Company,
558,TEKUTINA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Other professional, scientific and technical activities n.e.c.",Team Treuhand GmbH,Germany,0.00,0.00,Received in the Company,
559,TEKZENIT INDIA PRIVATE LIMITED,TELANGANA,Hyderabad,"Other information
technology and computer service activities n.e.c",TEKZENIT INC,U.S.A,0.30,0.04,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
560,TELESTO ENERGY PRIVATE LIMITED,TAMIL NADU,Coimbatore,"Architectural and engineering activities and related technical
consultancy",Telesto Energy Pte Ltd,Singapore,0.04,0.01,Received in the Company,
561,"TENON FACILITY
MANAGEMENT INDIA PRIVATE LIMITED",HARYANA,Gurgaon,Other business support service activities n.e.c,Enasiobo Biodomo O'Brien,United Kingdom,0.00,0.00,"Received in
the Company",
562,"TENON FACILITY MANAGEMENT INDIA
PRIVATE LIMITED",HARYANA,Gurgaon,Other business support service activities n.e.c,Simon Peter Knight,United Kingdom,0.03,0.00,"Received in the
Company",
563,TETHERFI TECHNOLOGIES PRIVATE LIMITED,KARNATAKA,Dakshina Kannada,"Other data processing, hosting and related activities n.e.c.",Tetherfi PTE LTD,Singapore,0.04,0.01,Received in the Company,
564,The Bombay Dyeing and Manufacturing Company Limited,MAHARASHTRA,Mumbai,Real estate activities with own or leased property,Baymanco Investments Limited,Mauritius,42.88,5.89,Received in the Company,
565,Think & Learn Private Limited,KARNATAKA,Bengaluru,"General school education in the second stage of the secondary level (Senior/Higher secondary) giving, in principle, access
to higher education",T. Rowe Price Global Growth Equity Trust,U.S.A,4.05,0.56,Received in the Company,
566,Think & Learn Private Limited,KARNATAKA,Bengaluru,"General school education in the second stage of the secondary level (Senior/Higher secondary) giving, in principle, access
to higher education","T. Rowe Price Science & Technology Fund, Inc.",U.S.A,57.29,7.87,Received in the Company,
567,Think & Learn Private Limited,KARNATAKA,Bengaluru,"General school education in the second stage of the secondary level (Senior/Higher secondary)
giving, in principle, access","T. Rowe Price Growth Stock Fund, Inc.",U.S.A,220.35,30.14,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
,,,,to higher education,,,,,,
568,Think & Learn Private Limited,KARNATAKA,Bengaluru,"General school education in the second stage of the secondary level (Senior/Higher secondary) giving, in principle, access
to higher education",Chan Zuckerberg Mauritius,Mauritius,148.01,20.25,Received in the Company,
569,Think & Learn Private Limited,KARNATAKA,Bengaluru,"General school education in the second stage of the secondary level (Senior/Higher secondary) giving, in principle, access
to higher education",T. Rowe Price Global Growth Stock Fund,U.S.A,6.45,0.89,Received in the Company,
570,Think & Learn Private Limited,KARNATAKA,Bengaluru,"General school education in the second stage of the secondary level (Senior/Higher secondary) giving, in principle, access
to higher education",Equity Trustees Limited As Responsible Entity For T. Rowe Price Global Equity Fund,U.S.A,16.85,2.32,Received in the Company,
571,Think & Learn Private Limited,KARNATAKA,Bengaluru,"General school education in the second stage of the secondary level (Senior/Higher secondary) giving, in principle, access
to higher education",T. Rowe Price Growth Stock Trust,U.S.A,73.47,10.05,Received in the Company,
572,Think & Learn Private Limited,KARNATAKA,Bengaluru,"General school education in the second stage of the secondary level (Senior/Higher secondary) giving, in principle, access
to higher education",BlackRock Capital Allocation Trust,U.S.A,37.38,5.11,Received in the Company,
573,TINVIO DIGITAL SERVICES INDIA,TELANGANA,Hyderabad,Computer consultancy and computer facilities,DIGITAL SERVICES SG SIX PTE LTD,Singapore,0.01,0.00,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
,PRIVATE LIMITED,,,management activities,,,,,Company,
574,TITAN ASIA PRIVATE LIMITED,MAHARASHTRA,Raigarh(MH),Manufacture of other special-purpose machinery n.e.c.,Groupe Pourprix,France,0.09,0.01,Received in the Company,
575,Toursoft Private Limited,MAHARASHTRA,Pune,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",JAPAN TRAVEL KK,Japan,0.17,0.02,Received in the Company,
576,TPC PACKAGING PRIVATE LIMITED,GUJARAT,Ahmedabad,Packaging activities,GLOBAL COLD CHAIN SOLUTIONS PTY LTD,Australia,0.01,0.00,Received in the Company,
577,TPC PACKAGING PRIVATE LIMITED,GUJARAT,Ahmedabad,Packaging activities,GLOBAL COLD CHAIN SOLUTIONS PTY LTD,Australia,0.01,0.00,Received in the Company,
578,TRANSCENDENT PHARMACEUTICALS PRIVATE LIMITED,MAHARASHTRA,Pune,Wholesale of pharmaceutical and medical goods,INDEX DEVELOPMENT LTD,British Virginia,0.00,0.00,Received in the Company,
579,TRANSITION COMPUTING PRIVATE LIMITED,MAHARASHTRA,Pune,Providing software support and maintenance to the clients,JONATHAN HILLYER,United Kingdom,0.04,0.01,Received in the Company,
580,TransUnion CIBIL Limited,MAHARASHTRA,Mumbai,Other information service activities n.e.c.,"Varanium CG
Hospitality Special Situation Limited",Mauritius,30.00,4.12,"Received in
the Company",
581,TRES COMMAS TECHNOLOGIES PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,THREEDOTS INC,U.S.A,0.00,0.00,Received in the Company,
582,TRIVENT SYSTEMS PRIVATE LIMITED,TAMIL NADU,Chennai,Other information service activities n.e.c.,SENGUTTUVAN P SHANMUGAM,U.S.A,1.99,0.27,Received in the Company,
583,Trofi Chain Factory Private Limited,MAHARASHTRA,Mumbai,"Cafeterias, fast-food restaurants and other food",Renato Viola,U.S.A,0.08,0.01,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
,,,,preparation in market stalls,,,,,Company,
584,TRUE RCM PRIVATE LIMITED,TAMIL NADU,Chennai,Other information technology and computer service activities n.e.c,MUBEEN SALEEM,U.S.A,0.00,0.00,Received in the Company,
585,TURPENTINE TECHNOLOGIES PRIVATE LIMITED,HARYANA,Gurgaon,OTHER EDUCATIONAL SERVICES N.E.C.,Acadly Inc.,U.S.A,0.00,0.00,Received in the Company,
586,"TVS SUNDRAM
FASTENERS PRIVATE LIMITED",TAMIL NADU,Chennai,Sale of motor vehicle parts and accessories,The Sundaram 2020 Family Trust,U.S.A,0.00,0.00,"Received in
the Company",
587,Uber Health Tech Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",RoundGlass LLC,U.S.A,1.27,0.17,Received in the Company,
588,Uber Health Tech Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",RoundGlass LLC,U.S.A,0.42,0.06,Received in the Company,
589,UMMEED HOUSING FINANCE PRIVATE LIMITED,HARYANA,Gurgaon,"Other financial service activities, except insurance and pension funding
activities, n.e.c.",Thyme Private Limited,Mauritius,21.55,2.96,Received in the Company,
590,UMMEED HOUSING FINANCE PRIVATE LIMITED,HARYANA,Gurgaon,"Other financial service activities, except insurance and pension funding
activities, n.e.c.",Thyme Private Limited,Mauritius,69.87,9.56,Received in the Company,
591,"UNILOG CONTENT SOLUTIONS PRIVATE
LIMITED",KARNATAKA,Bengaluru,Data processing activities including report writing,Unilog Inc,U.S.A,7.95,1.09,"Received in the
Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
592,"UNILOG CONTENT SOLUTIONS PRIVATE
LIMITED",KARNATAKA,Bengaluru,Data processing activities including report writing,Unilog Inc,U.S.A,1.34,0.18,"Received in the
Company",
593,UNILOG CONTENT SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,Data processing activities including report writing,Unilog Inc,U.S.A,9.18,1.26,Received in the Company,
594,UNILOG CONTENT SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,Data processing activities including report writing,Unilog Inc,U.S.A,104.40,14.28,Received in the Company,
595,UNIPHORE SOFTWARE SYSTEMS PRIVATE LIMITED,TAMIL NADU,Chennai,Data processing activities including report writing,John David Rainey Jr Revocable Trust,U.S.A,0.38,0.05,Received in the Company,
596,UNIPHORE SOFTWARE SYSTEMS PRIVATE LIMITED,TAMIL NADU,Chennai,Data processing activities including report writing,David A Handler,U.S.A,0.26,0.04,Received in the Company,
597,URVARA KRSI PRIVATE LIMITED,HARYANA,Gurgaon,"Other supporting activities including agricultural gardening (excluding parks and gardening activities),
n.e.c.",Light Valley FZ LLC,UAE,0.00,0.00,Received in the Company,
598,UTKARSH BUILDCON PRIVATE LIMITED,DELHI,South Delhi,Real estate activities with own or leased property,The Golf Towers LLC,UAE,0.01,0.00,"Received in the
Company",
599,VANTHALI RENEWABLES PRIVATE LIMITED,DELHI,Central Delhi,Electric power generation using other non conventional sources,EDF Renouvelables International,France,0.00,0.00,Received in the Company,
600,VANTHALI RENEWABLES PRIVATE LIMITED,DELHI,Central Delhi,Electric power generation using other non conventional sources,EDF EN INDIA WIND,France,0.00,0.00,Received in the Company,
601,"VAZIR IMMIGRATION
SERVICES PRIVATE LIMITED",DELHI,South West Delhi,Management consultancy activities,Ekta Dhar Kukreja,UAE,0.00,0.00,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
602,VBM INFRAVENTURES PRIVATE LIMITED,TAMIL NADU,Chennai,"Construction of buildings carried out on own- account basis or on a fee
or contract basis",Rajesh Bothra,Singapore,0.02,0.00,Received in the Company,
603,VEDANTA LIMITED,MAHARASHTRA,Mumbai,"Manufacture of Aluminium from alumina and by other methods and products of aluminium and
alloys",Vedanta Holdings Mauritius II Limited,Mauritius,2958.93,406.69,Received in the Company,
604,VENUS ETHOXYETHERS PRIVATE LIMITED,GOA,North Goa,Manufacture of basic chemicals,Harcros India LLC,U.S.A,0.81,0.11,Received in the Company,
605,Venus Music Private Limited,MAHARASHTRA,Mumbai,Activities of sound recording in studio or elsewhere,Believe International,Luxembourg,2.76,0.38,Received in the Company,
606,Venus Music Private Limited,MAHARASHTRA,Mumbai,"Activities of sound
recording in studio or elsewhere",Believe International,Luxembourg,0.81,0.11,"Received in
the Company",
607,Venus Music Private Limited,MAHARASHTRA,Mumbai,Activities of sound recording in studio or elsewhere,Believe International,Luxembourg,0.14,0.02,Received in the Company,
608,Venus Music Private Limited,MAHARASHTRA,Mumbai,Activities of sound recording in studio or elsewhere,Believe International,Luxembourg,2.36,0.32,Received in the Company,
609,Venus Music Private Limited,MAHARASHTRA,Mumbai,"Activities of sound recording in studio or
elsewhere",Believe International,Luxembourg,0.78,0.11,"Received in the
Company",
610,Venus Music Private Limited,MAHARASHTRA,Mumbai,Activities of sound recording in studio or elsewhere,Believe International,Luxembourg,2.54,0.35,Received in the Company,
611,Venus Music Private Limited,MAHARASHTRA,Mumbai,Activities of sound recording in studio or,Believe International,Luxembourg,2.65,0.36,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
,,,,elsewhere,,,,,Company,
612,Venus Music Private Limited,MAHARASHTRA,Mumbai,Activities of sound recording in studio or elsewhere,Believe International,Luxembourg,0.12,0.02,Received in the Company,
613,Venus Music Private Limited,MAHARASHTRA,Mumbai,"Activities of sound
recording in studio or elsewhere",Believe International,Luxembourg,2.76,0.38,"Received in
the Company",
614,Venus Music Private Limited,MAHARASHTRA,Mumbai,"Activities of sound recording in studio or
elsewhere",Believe International,Luxembourg,0.14,0.02,"Received in the
Company",
615,Venus Music Private Limited,MAHARASHTRA,Mumbai,Activities of sound recording in studio or elsewhere,Believe International,Luxembourg,0.14,0.02,Received in the Company,
616,Venus Music Private Limited,MAHARASHTRA,Mumbai,Activities of sound recording in studio or elsewhere,Believe International,Luxembourg,0.09,0.01,Received in the Company,
617,Venus Music Private Limited,MAHARASHTRA,Mumbai,Activities of sound recording in studio or elsewhere,Believe International,Luxembourg,1.78,0.24,Received in the Company,
618,Venus Music Private Limited,MAHARASHTRA,Mumbai,Activities of sound recording in studio or elsewhere,Believe International,Luxembourg,2.64,0.36,Received in the Company,
619,Venus Music Private Limited,MAHARASHTRA,Mumbai,Activities of sound recording in studio or elsewhere,Believe International,Luxembourg,0.03,0.00,Received in the Company,
620,VERTRICAL INDIA PRIVATE LIMITED,DELHI,Central Delhi,"Providing software
support and maintenance to the clients",Vertrical GmbH,Germany,0.01,0.00,"Received in
the Company",
621,VERTRICAL INDIA PRIVATE LIMITED,DELHI,Central Delhi,"Providing software support and maintenance
to the clients",Widal Holding GmbH,Germany,0.00,0.00,"Received in the
Company",
622,VINCULUM,DELHI,South Delhi,"Writing, modifying, testing",KHUMI WATER LLC,U.S.A,0.19,0.03,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
,SOLUTIONS PRIVATE LIMITED,,,"of computer program to meet the needs of a particular client excluding
web-page designing",,,,,the Company,
623,VINCULUM SOLUTIONS PRIVATE LIMITED,DELHI,South Delhi,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",RAFIQ R MOHAMMADI TRUST,U.S.A,0.19,0.03,Received in the Company,
624,VINCULUM SOLUTIONS PRIVATE LIMITED,DELHI,South Delhi,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",BRADFORD BROWN CAPITAL LLC,U.S.A,0.19,0.03,Received in the Company,
625,Visotec Corporate Identity Solutions Private Limited,MAHARASHTRA,Pune,Manufacture of other fabricated metal products n.e.c.,SAS Visotec Strategie,France,0.00,0.00,Brownfield,
626,Volante Technologies India Private Limited,TELANGANA,Hyderabad,Other information technology and computer service activities n.e.c,Volante Technologies INC,U.S.A,0.01,0.00,Received in the Company,
627,VSINTERCONNECT INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Manufacture of other electronic and electric wires and cables (insulated wire and cable made of
steel, copper, aluminium)",Sheela B Viswanath,U.S.A,0.00,0.00,Received in the Company,
628,Wer Wellness Private Limited,MAHARASHTRA,Thane,Activities of Ayurveda practitioners,Jonathan Neil Rhodes,South Africa,0.00,0.00,"Received in
the Company",
629,WINTAC LIMITED,KARNATAKA,Bangalore Rural,"Manufacture of allopathic pharmaceutical
preparations",VEEGO PHARMA LLC,U.S.A,2.28,0.31,Brownfield,
630,WINTAC LIMITED,KARNATAKA,Bangalore Rural,Manufacture of allopathic,VEEGO PHARMA LLC,U.S.A,0.69,0.10,Brownfield,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
,,,,pharmaceutical preparations,,,,,,
631,WINTAC LIMITED,KARNATAKA,Bangalore Rural,Manufacture of allopathic pharmaceutical preparations,VEEGO PHARMA LLC,U.S.A,0.74,0.10,BrownField,
632,WMG TECH PRIVATE LIMITED,TELANGANA,Hyderabad,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically
updated content",Wisdom Head Limited,British Virginia,0.41,0.06,Received in the Company,
633,WMG TECH PRIVATE LIMITED,TELANGANA,Hyderabad,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically
updated content",Wisdom Head Limited,British Virginia,0.02,0.00,Received in the Company,
634,WMG TECH PRIVATE LIMITED,TELANGANA,Hyderabad,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically
updated content",Wisdom Head Limited,British Virginia,0.24,0.03,Received in the Company,
635,WMG TECH PRIVATE LIMITED,TELANGANA,Hyderabad,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically
updated content",Wisdom Head Limited,British Virginia,0.28,0.04,Received in the Company,
636,WMG TECH PRIVATE LIMITED,TELANGANA,Hyderabad,"Operation of other websites that act as portals to the Internet,
such as media sites",Wisdom Head Limited,British Virginia,0.07,0.01,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
,,,,providing periodically updated content,,,,,,
637,WMG TECH PRIVATE LIMITED,TELANGANA,Hyderabad,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically
updated content",Wisdom Head Limited,British Virginia,0.05,0.01,Received in the Company,
638,WMG TECH PRIVATE LIMITED,TELANGANA,Hyderabad,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically
updated content",Wisdom Head Limited,British Virginia,0.07,0.01,Received in the Company,
639,WMG TECH PRIVATE LIMITED,TELANGANA,Hyderabad,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically
updated content",Wisdom Head Limited,British Virginia,0.07,0.01,Received in the Company,
640,WMG TECH PRIVATE LIMITED,TELANGANA,Hyderabad,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically
updated content",Wisdom Head Limited,British Virginia,0.38,0.05,Received in the Company,
641,WMG TECH PRIVATE LIMITED,TELANGANA,Hyderabad,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically updated content",Wisdom Head Limited,British Virginia,0.07,0.01,Received in the Company,
642,WMG TECH PRIVATE,TELANGANA,Hyderabad,Operation of other,Wisdom Head Limited,British,0.07,0.01,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
,LIMITED,,,"websites that act as portals to the Internet, such as media sites providing periodically
updated content",,Virginia,,,the Company,
643,WMG TECH PRIVATE LIMITED,TELANGANA,Hyderabad,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically
updated content",Wisdom Head Limited,British Virginia,0.04,0.00,Received in the Company,
644,WOBOT INTELLIGENCE PRIVATE LIMITED,DELHI,South West Delhi,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",SCI SEED INVESTMENT,Mauritius,2.22,0.31,Received in the Company,
645,"WORKCELL SOLUTIONS PRIVATE
LIMITED",MAHARASHTRA,Mumbai,"Wholesale of pharmaceutical and
medical goods",Majid Al Taf Sulaiman,Oman,0.37,0.05,"Received in the
Company",
